Unit,Cycle,OpSet1,OpSet2,OpSet3,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor20,Sensor21,Label_RUL_30,Source
230,158,10.003,0.25,100.0,489.05,605.26,1506.2,1321.62,10.52,15.5,394.86,2319.01,8798.76,1.26,45.7,371.26,2388.2,8142.95,8.6544,0.03,371,2319,100.0,28.42,17.0441,1,Resampled
248,221,10.0059,0.25,100.0,489.05,605.39,1518.85,1323.18,10.52,15.5,392.4,2319.15,8798.89,1.26,45.93,370.22,2388.29,8140.82,8.7176,0.03,373,2319,100.0,28.3,17.009,1,Resampled
144,221,20.0009,0.7008,100.0,491.19,608.51,1496.13,1270.05,9.35,13.66,333.8,2324.18,8728.29,1.07,45.03,313.38,2388.33,8068.65,9.3178,0.03,368,2324,100.0,24.28,14.5504,1,Resampled
198,190,9.9996,0.25,100.0,489.05,605.69,1508.42,1331.59,10.52,15.5,393.41,2319.2,8780.24,1.26,45.87,370.9,2388.36,8121.05,8.7266,0.03,371,2319,100.0,28.23,16.9864,1,Resampled
16,140,34.999,0.84,100.0,449.44,556.0,1357.49,1143.16,5.48,8.0,194.03,2222.8,8347.44,1.02,42.31,182.53,2387.87,8058.41,9.3782,0.02,334,2223,100.0,14.74,8.8127,1,Resampled
205,188,42.007,0.8404,100.0,445.0,550.26,1362.31,1136.61,3.91,5.72,137.93,2211.57,8312.1,1.02,42.63,129.57,2387.64,8076.49,9.4465,0.02,333,2212,100.0,10.31,6.3818,1,Resampled
5,153,24.9982,0.62,60.0,462.54,537.13,1274.55,1057.81,7.05,9.03,174.49,1916.39,8072.54,0.94,37.2,164.36,2029.33,7928.45,11.0547,0.02,309,1915,84.93,14.09,8.5241,1,Resampled
246,186,42.0077,0.84,100.0,445.0,549.8,1362.38,1140.1,3.91,5.72,137.88,2212.36,8362.23,1.02,42.63,130.25,2388.51,8113.45,9.3876,0.02,333,2212,100.0,10.51,6.308,1,Resampled
50,197,0.0002,0.0011,100.0,518.67,643.28,1596.14,1411.86,14.62,21.61,552.02,2388.18,9057.26,1.3,47.85,520.75,2388.18,8133.43,8.4568,0.03,398,2388,100.0,38.59,23.1913,1,Resampled
69,118,42.0001,0.84,100.0,445.0,550.13,1359.36,1131.82,3.91,5.72,138.42,2211.65,8312.36,1.02,42.45,130.25,2387.71,8077.53,9.4156,0.02,333,2212,100.0,10.5,6.3252,1,Resampled
222,170,0.0019,0.0,100.0,518.67,642.61,1594.21,1424.45,14.62,21.61,551.92,2388.13,9063.67,1.3,47.55,520.63,2388.23,8135.89,8.4889,0.03,393,2388,100.0,38.56,23.1694,1,Resampled
76,232,10.003,0.25,100.0,489.05,606.06,1509.41,1324.73,10.52,15.5,393.42,2319.13,8788.53,1.26,45.93,370.92,2388.35,8131.78,8.7218,0.03,373,2319,100.0,28.16,16.929,1,Resampled
166,195,10.0018,0.251,100.0,489.05,605.79,1514.62,1325.82,10.52,15.5,393.06,2319.17,8771.86,1.26,45.81,370.2,2388.37,8115.74,8.7081,0.03,372,2319,100.0,28.38,16.9934,1,Resampled
186,189,42.0049,0.84,100.0,445.0,549.79,1373.52,1138.64,3.91,5.72,138.22,2213.17,8405.53,1.03,42.69,130.79,2389.39,8159.98,9.4125,0.02,334,2212,100.0,10.53,6.3012,1,Resampled
41,232,25.0009,0.6205,60.0,462.54,537.18,1271.84,1056.34,7.05,9.03,175.81,1915.61,8034.64,0.94,37.12,163.99,2028.54,7887.77,10.9733,0.02,308,1915,84.93,14.05,8.4699,1,Resampled
2,268,25.0001,0.6201,60.0,462.54,537.14,1274.02,1069.06,7.05,9.03,174.96,1915.76,8038.77,0.94,37.22,163.33,2028.65,7899.04,11.04,0.02,310,1915,84.93,13.99,8.3873,1,Resampled
31,321,41.9993,0.8415,100.0,445.0,550.5,1354.78,1142.59,3.91,5.72,138.18,2212.71,8381.22,1.02,42.4,130.75,2388.84,8137.27,9.4006,0.02,334,2212,100.0,10.55,6.3772,1,Resampled
53,145,35.0068,0.8408,100.0,449.44,556.46,1371.61,1137.88,5.48,8.0,194.38,2223.01,8356.94,1.02,42.52,182.29,2388.08,8060.97,9.4049,0.02,337,2223,100.0,14.62,8.894,1,Resampled
200,213,9.9991,0.2501,100.0,489.05,605.81,1510.49,1323.37,10.52,15.5,393.17,2319.1,8807.69,1.26,45.92,371.03,2388.31,8156.89,8.743,0.03,373,2319,100.0,28.31,17.0166,1,Resampled
133,157,20.0069,0.7,100.0,491.19,608.48,1496.02,1271.54,9.35,13.66,332.61,2324.04,8707.26,1.07,44.99,313.51,2388.17,8044.64,9.2887,0.03,368,2324,100.0,24.21,14.5561,1,Resampled
167,214,35.0031,0.84,100.0,449.44,556.39,1366.41,1141.21,5.48,8.0,193.75,2223.18,8374.31,1.02,42.31,182.56,2388.27,8080.55,9.3662,0.02,335,2223,100.0,14.77,8.7965,1,Resampled
258,116,0.0026,0.0,100.0,518.67,644.05,1597.39,1414.27,14.62,21.61,552.18,2388.2,9050.11,1.3,47.96,520.33,2388.21,8131.61,8.492,0.03,395,2388,100.0,38.74,23.1121,1,Resampled
137,128,0.0016,0.0,100.0,518.67,643.49,1597.16,1416.91,14.62,21.61,552.44,2388.26,9048.87,1.3,47.86,520.65,2388.2,8132.38,8.5017,0.03,395,2388,100.0,38.58,23.2287,1,Resampled
116,181,42.0078,0.84,100.0,445.0,549.7,1363.94,1134.01,3.91,5.72,138.34,2211.8,8319.08,1.02,42.4,129.8,2387.83,8087.44,9.3908,0.02,331,2212,100.0,10.48,6.3735,1,Resampled
41,244,19.9986,0.7013,100.0,491.19,608.02,1500.14,1265.93,9.35,13.66,333.26,2324.13,8745.34,1.08,44.82,313.78,2388.35,8076.56,9.2743,0.03,367,2324,100.0,24.15,14.7054,1,Resampled
136,148,42.0014,0.84,100.0,445.0,549.61,1355.49,1130.94,3.91,5.71,138.36,2211.67,8314.73,1.02,42.43,130.21,2387.71,8075.39,9.399,0.02,332,2212,100.0,10.5,6.2947,1,Resampled
6,161,9.9989,0.2502,100.0,489.05,605.92,1506.21,1317.51,10.52,15.5,393.23,2319.08,8774.48,1.26,45.67,370.12,2388.3,8120.61,8.6966,0.03,371,2319,100.0,28.32,16.913,1,Resampled
48,210,20.0078,0.7012,100.0,491.19,607.62,1495.26,1254.63,9.35,13.66,333.72,2324.43,8776.09,1.07,44.72,314.15,2388.47,8110.28,9.2659,0.03,367,2324,100.0,24.42,14.6454,1,Resampled
115,191,9.9998,0.2508,100.0,489.05,605.71,1506.92,1328.3,10.52,15.5,393.73,2319.1,8793.83,1.26,45.87,370.43,2388.24,8138.45,8.7387,0.03,372,2319,100.0,28.45,16.995,1,Resampled
136,142,35.001,0.8418,100.0,449.44,556.14,1366.72,1140.2,5.48,8.0,193.74,2222.83,8345.27,1.02,42.42,182.86,2387.88,8057.02,9.3911,0.02,335,2223,100.0,14.68,8.8508,1,Resampled
227,157,35.0029,0.84,100.0,449.44,556.07,1376.2,1139.29,5.48,8.0,195.16,2223.29,8373.5,1.02,42.26,182.78,2388.39,8085.98,9.3632,0.02,336,2223,100.0,14.76,8.9169,1,Resampled
216,201,42.0004,0.8415,100.0,445.0,549.84,1367.25,1134.96,3.91,5.72,138.3,2211.92,8334.57,1.02,42.32,129.66,2388.11,8099.72,9.4066,0.02,333,2212,100.0,10.49,6.2705,1,Resampled
75,229,24.9983,0.6216,60.0,462.54,537.51,1273.04,1064.64,7.05,9.03,174.82,1915.59,8035.46,0.94,37.25,163.96,2028.53,7885.99,11.0133,0.02,312,1915,84.93,14.17,8.4496,1,Resampled
53,142,42.004,0.84,100.0,445.0,549.97,1356.41,1137.7,3.91,5.71,137.63,2211.77,8329.84,1.02,42.87,130.45,2387.79,8085.23,9.437,0.02,334,2212,100.0,10.5,6.2692,1,Resampled
101,196,0.0008,0.0019,100.0,518.67,643.32,1599.18,1425.79,14.62,21.61,551.38,2388.17,9086.51,1.3,47.91,520.31,2388.19,8162.07,8.471,0.03,395,2388,100.0,38.45,23.0672,1,Resampled
132,182,42.002,0.84,100.0,445.0,550.77,1361.59,1144.95,3.91,5.72,138.51,2211.63,8323.58,1.02,42.66,130.07,2387.66,8076.67,9.4925,0.02,332,2212,100.0,10.37,6.2635,1,Resampled
225,142,10.0056,0.25,100.0,489.05,605.07,1509.78,1324.53,10.52,15.5,393.51,2319.07,8791.85,1.26,45.82,370.57,2388.26,8134.08,8.6955,0.03,371,2319,100.0,28.45,16.9797,1,Resampled
97,143,10.0076,0.25,100.0,489.05,605.28,1511.17,1326.57,10.52,15.5,393.66,2319.19,8772.39,1.26,46.18,370.32,2388.48,8116.04,8.751,0.03,373,2319,100.0,28.32,16.9516,1,Resampled
166,195,10.0018,0.251,100.0,489.05,605.79,1514.62,1325.82,10.52,15.5,393.06,2319.17,8771.86,1.26,45.81,370.2,2388.37,8115.74,8.7081,0.03,372,2319,100.0,28.38,16.9934,1,Resampled
11,260,41.9991,0.84,100.0,445.0,550.13,1367.52,1143.21,3.91,5.72,138.22,2212.97,8395.38,1.03,42.58,129.99,2389.13,8146.89,9.392,0.02,333,2212,100.0,10.64,6.4565,1,Resampled
118,327,0.0026,0.0007,100.0,518.67,642.53,1598.35,1425.57,14.62,21.61,552.75,2388.18,9105.14,1.3,48.11,519.72,2388.17,8169.0,8.4993,0.03,394,2388,100.0,38.45,23.1512,1,Resampled
126,188,20.0047,0.7018,100.0,491.19,608.15,1497.81,1271.17,9.35,13.66,334.14,2324.16,8746.83,1.07,44.73,314.48,2388.29,8075.28,9.3443,0.03,365,2324,100.0,24.34,14.6334,1,Resampled
182,175,42.0076,0.8412,100.0,445.0,549.58,1353.17,1131.11,3.91,5.72,137.99,2211.76,8320.33,1.02,42.38,130.54,2387.76,8073.18,9.4194,0.02,331,2212,100.0,10.61,6.2604,1,Resampled
258,128,0.0008,0.0001,100.0,518.67,643.49,1594.14,1422.73,14.62,21.61,552.16,2388.27,9053.85,1.3,47.94,520.73,2388.21,8131.38,8.5175,0.03,395,2388,100.0,38.61,23.1878,1,Resampled
133,144,10.0019,0.252,100.0,489.05,605.57,1504.78,1325.36,10.52,15.5,393.41,2319.09,8765.01,1.26,45.84,370.85,2388.34,8119.25,8.692,0.03,370,2319,100.0,28.41,16.9822,1,Resampled
44,183,25.0048,0.62,60.0,462.54,537.13,1270.91,1062.62,7.05,9.03,175.72,1915.76,8037.37,0.94,37.23,164.36,2028.65,7894.0,10.9316,0.02,307,1915,84.93,14.24,8.4881,1,Resampled
119,149,20.0028,0.7019,100.0,491.19,607.24,1482.74,1256.82,9.35,13.66,334.04,2324.19,8750.32,1.08,44.53,314.43,2388.33,8083.42,9.2671,0.02,367,2324,100.0,24.39,14.6634,1,Resampled
7,173,10.0015,0.2503,100.0,489.05,606.01,1507.81,1323.1,10.52,15.5,392.93,2319.23,8875.08,1.26,46.02,370.13,2388.38,8209.39,8.7357,0.03,373,2319,100.0,28.26,17.032,1,Resampled
11,269,42.0041,0.84,100.0,445.0,550.25,1368.73,1140.16,3.91,5.72,138.21,2213.17,8400.2,1.03,42.71,129.74,2389.32,8159.85,9.4452,0.02,335,2212,100.0,10.38,6.2196,1,Resampled
191,194,25.0071,0.6208,60.0,462.54,537.04,1266.96,1057.25,7.05,9.03,175.61,1915.98,8049.49,0.94,37.0,164.51,2028.92,7905.53,10.963,0.02,309,1915,84.93,14.07,8.4623,1,Resampled
132,154,34.998,0.8412,100.0,449.44,555.57,1365.72,1137.63,5.48,8.0,194.52,2223.03,8354.38,1.02,42.4,182.95,2388.05,8068.95,9.3709,0.02,336,2223,100.0,14.89,8.9176,1,Resampled
88,346,0.0029,0.0002,100.0,518.67,643.22,1602.23,1424.05,14.62,21.61,551.78,2388.22,9080.87,1.3,47.85,520.4,2388.24,8147.26,8.4741,0.03,397,2388,100.0,38.58,22.9581,1,Resampled
102,155,0.0001,0.0012,100.0,518.67,643.77,1600.87,1417.47,14.62,21.61,551.37,2388.16,9113.26,1.3,47.9,520.17,2388.13,8181.27,8.4981,0.03,396,2388,100.0,38.57,23.2119,1,Resampled
57,124,10.0007,0.25,100.0,489.05,605.5,1502.63,1321.08,10.52,15.5,393.83,2319.09,8777.76,1.26,45.85,371.0,2388.28,8132.47,8.7048,0.03,371,2319,100.0,28.49,17.1309,1,Resampled
181,249,0.0016,0.0,100.0,518.67,643.74,1590.55,1426.89,14.62,21.61,550.95,2388.25,9049.28,1.3,48.05,519.63,2388.26,8123.07,8.5129,0.03,396,2388,100.0,38.6,23.0496,1,Resampled
79,154,25.0005,0.62,60.0,462.54,537.19,1264.26,1057.52,7.05,9.03,175.73,1915.37,8020.62,0.94,36.94,164.5,2028.22,7871.13,10.9649,0.02,308,1915,84.93,14.41,8.6444,1,Resampled
230,176,0.0018,0.0,100.0,518.67,643.49,1599.25,1423.45,14.62,21.61,552.29,2388.19,9080.14,1.3,47.9,520.51,2388.17,8152.86,8.4992,0.03,396,2388,100.0,38.52,23.1507,1,Resampled
23,208,24.9988,0.6217,60.0,462.54,537.54,1267.89,1058.26,7.05,9.03,175.8,1916.91,8089.18,0.94,37.02,164.2,2029.91,7952.06,11.006,0.02,310,1915,84.93,14.13,8.5954,1,Resampled
172,162,42.0006,0.84,100.0,445.0,550.33,1367.97,1145.77,3.91,5.72,138.71,2212.57,8369.65,1.02,42.65,130.09,2388.7,8122.28,9.4055,0.02,333,2212,100.0,10.62,6.3533,1,Resampled
249,188,10.0025,0.25,100.0,489.05,605.51,1516.13,1317.24,10.52,15.5,393.4,2319.05,8822.32,1.26,45.78,371.0,2388.31,8168.07,8.7153,0.03,374,2319,100.0,28.41,16.9799,1,Resampled
214,122,20.0071,0.7,100.0,491.19,607.72,1487.76,1258.55,9.35,13.66,334.09,2324.09,8743.15,1.07,44.74,314.39,2388.21,8066.84,9.2843,0.03,367,2324,100.0,24.23,14.6092,1,Resampled
169,155,35.0068,0.84,100.0,449.44,556.27,1372.15,1136.91,5.48,8.0,194.35,2223.26,8373.85,1.02,42.12,182.71,2388.36,8086.46,9.3616,0.02,335,2223,100.0,14.81,8.8918,1,Resampled
174,187,9.9986,0.25,100.0,489.05,605.71,1519.81,1328.43,10.52,15.5,393.21,2319.1,8845.65,1.26,45.91,370.91,2388.35,8186.58,8.7228,0.03,372,2319,100.0,28.22,17.0032,1,Resampled
121,186,35.0028,0.84,100.0,449.44,556.52,1370.12,1143.07,5.48,8.0,194.73,2222.91,8347.09,1.02,42.64,182.72,2387.99,8056.38,9.3775,0.02,334,2223,100.0,14.76,8.8421,1,Resampled
118,329,20.0075,0.702,100.0,491.19,608.64,1496.95,1266.2,9.35,13.66,332.88,2324.33,8768.91,1.08,44.88,314.27,2388.52,8100.01,9.2942,0.03,367,2324,100.0,24.37,14.5023,1,Resampled
129,197,25.0078,0.6205,60.0,462.54,537.0,1271.59,1063.45,7.05,9.03,174.7,1915.17,8015.91,0.94,37.3,164.04,2028.04,7869.17,11.0053,0.02,310,1915,84.93,14.02,8.4985,1,Resampled
16,147,0.0008,0.0019,100.0,518.67,643.72,1593.13,1426.66,14.62,21.61,552.16,2388.25,9048.73,1.3,47.99,519.95,2388.24,8123.59,8.4931,0.03,394,2388,100.0,38.45,23.2344,1,Resampled
260,301,25.0013,0.62,60.0,462.54,537.49,1268.52,1057.8,7.05,9.03,175.44,1916.88,8095.91,0.94,37.29,164.35,2029.93,7959.36,10.9875,0.02,309,1915,84.93,14.13,8.4643,1,Resampled
183,192,35.0079,0.84,100.0,449.44,556.78,1380.89,1142.27,5.48,8.0,193.75,2222.9,8355.78,1.02,42.39,182.02,2388.05,8063.88,9.3735,0.02,336,2223,100.0,14.62,8.7321,1,Resampled
2,254,35.0078,0.8413,100.0,449.44,556.57,1371.21,1141.6,5.48,8.01,194.02,2223.35,8387.54,1.02,42.5,182.38,2388.53,8085.77,9.4007,0.02,335,2223,100.0,14.74,8.8177,1,Resampled
109,201,9.9986,0.252,100.0,489.05,605.77,1509.15,1323.99,10.52,15.5,393.65,2319.17,8798.19,1.26,45.98,370.63,2388.33,8137.9,8.7455,0.03,372,2319,100.0,28.45,16.99,1,Resampled
158,284,35.0011,0.8416,100.0,449.44,556.66,1377.4,1148.93,5.48,8.0,193.71,2223.07,8363.43,1.02,42.38,182.69,2388.16,8069.38,9.373,0.02,336,2223,100.0,14.73,8.8609,1,Resampled
166,194,42.0036,0.84,100.0,445.0,550.29,1356.29,1146.44,3.91,5.72,137.67,2211.65,8316.84,1.02,42.75,129.97,2387.61,8071.01,9.4701,0.02,335,2212,100.0,10.72,6.2146,1,Resampled
156,270,25.0037,0.6203,60.0,462.54,537.09,1272.01,1057.65,7.05,9.03,175.36,1915.58,8028.31,0.94,36.92,164.28,2028.52,7888.69,10.9789,0.02,309,1915,84.93,14.34,8.5895,1,Resampled
13,225,20.0035,0.7002,100.0,491.19,607.94,1496.56,1270.62,9.35,13.66,333.36,2324.14,8721.6,1.08,45.16,314.03,2388.23,8058.09,9.3089,0.03,370,2324,100.0,24.26,14.4213,1,Resampled
129,194,0.0009,0.0008,100.0,518.67,643.51,1600.44,1429.04,14.62,21.61,551.22,2388.27,9051.87,1.3,48.11,520.33,2388.17,8122.15,8.522,0.03,395,2388,100.0,38.53,23.075,1,Resampled
191,212,20.0009,0.7006,100.0,491.19,608.18,1494.97,1268.14,9.35,13.66,333.02,2324.52,8789.98,1.07,44.89,314.48,2388.65,8117.43,9.3186,0.03,368,2324,100.0,24.31,14.6029,1,Resampled
230,181,20.0053,0.7017,100.0,491.19,608.26,1489.41,1273.51,9.35,13.66,333.8,2324.27,8754.91,1.07,44.96,313.82,2388.41,8084.96,9.2973,0.03,367,2324,100.0,24.28,14.4773,1,Resampled
102,160,35.0072,0.8417,100.0,449.44,556.93,1374.33,1137.53,5.48,8.0,193.12,2224.1,8419.24,1.02,42.47,182.29,2389.34,8128.67,9.4073,0.02,337,2223,100.0,14.7,8.8807,1,Resampled
141,138,35.0004,0.84,100.0,449.44,556.59,1369.96,1132.17,5.48,8.0,194.67,2222.89,8353.57,1.02,42.31,183.02,2388.02,8066.05,9.4127,0.02,335,2223,100.0,14.87,8.9025,1,Resampled
13,215,0.0023,0.0004,100.0,518.67,643.53,1602.05,1432.28,14.62,21.61,551.51,2388.23,9049.14,1.3,47.75,520.26,2388.24,8132.73,8.4883,0.03,395,2388,100.0,38.55,23.0075,1,Resampled
125,147,25.0047,0.622,60.0,462.54,537.35,1265.7,1050.75,7.05,9.03,174.86,1915.54,8019.76,0.94,37.1,164.51,2028.44,7884.57,10.937,0.02,307,1915,84.93,14.13,8.5578,1,Resampled
143,164,35.0029,0.8407,100.0,449.44,556.8,1381.14,1151.64,5.48,8.0,193.97,2222.66,8344.82,1.02,42.64,181.92,2387.73,8051.73,9.4273,0.02,338,2223,100.0,14.61,8.7731,1,Resampled
21,167,0.0011,0.0,100.0,518.67,643.46,1597.13,1422.6,14.62,21.61,552.19,2388.1,9086.46,1.3,47.64,521.28,2388.1,8164.71,8.4747,0.03,395,2388,100.0,38.69,23.2396,1,Resampled
248,233,25.0067,0.6218,60.0,462.54,537.85,1266.07,1061.37,7.05,9.03,175.4,1915.49,8027.67,0.94,37.11,164.49,2028.46,7883.85,11.0344,0.02,311,1915,84.93,14.18,8.4781,1,Resampled
137,134,41.9983,0.84,100.0,445.0,550.54,1357.7,1138.38,3.91,5.71,138.17,2211.61,8311.98,1.02,42.58,129.8,2387.64,8073.98,9.4561,0.02,332,2212,100.0,10.57,6.3892,1,Resampled
95,184,25.0039,0.6213,60.0,462.54,536.71,1274.75,1052.24,7.05,9.03,175.5,1916.56,8072.25,0.94,37.06,164.1,2029.62,7934.15,10.9793,0.02,307,1915,84.93,13.98,8.6079,1,Resampled
221,159,10.0038,0.25,100.0,489.05,605.29,1508.27,1326.03,10.52,15.5,393.87,2319.03,8817.38,1.26,45.76,370.52,2388.29,8155.77,8.7169,0.03,372,2319,100.0,28.4,16.9763,1,Resampled
259,184,0.0026,0.0003,100.0,518.67,643.15,1593.61,1423.39,14.62,21.61,552.06,2388.15,9052.93,1.3,47.83,520.85,2388.17,8135.65,8.4954,0.03,395,2388,100.0,38.54,23.209,1,Resampled
50,194,35.0064,0.84,100.0,449.44,556.07,1367.19,1136.77,5.48,8.0,194.04,2222.97,8351.42,1.02,42.13,182.75,2388.03,8071.01,9.3409,0.02,335,2223,100.0,14.74,8.8869,1,Resampled
27,166,0.0,0.0,100.0,518.67,643.0,1598.8,1413.68,14.62,21.61,552.41,2388.09,9128.36,1.3,47.77,520.85,2388.12,8197.88,8.5128,0.03,395,2388,100.0,38.45,23.1144,1,Resampled
156,286,42.0061,0.8411,100.0,445.0,550.26,1366.75,1139.26,3.91,5.72,138.21,2212.04,8345.2,1.02,42.54,130.46,2388.14,8097.4,9.4105,0.02,334,2212,100.0,10.41,6.1881,1,Resampled
49,150,35.0014,0.84,100.0,449.44,556.0,1366.52,1140.69,5.48,8.0,194.73,2223.3,8374.81,1.02,42.31,183.21,2388.42,8086.18,9.37,0.02,334,2223,100.0,14.75,8.9201,1,Resampled
218,217,41.9999,0.84,100.0,445.0,549.84,1360.94,1144.67,3.91,5.72,137.64,2212.37,8355.12,1.02,42.62,130.51,2388.45,8110.84,9.4249,0.02,332,2212,100.0,10.51,6.3649,1,Resampled
107,123,0.0001,0.0,100.0,518.67,643.08,1592.36,1416.97,14.62,21.61,552.91,2388.19,9052.09,1.3,47.77,520.19,2388.2,8129.09,8.4671,0.03,396,2388,100.0,38.46,23.1564,1,Resampled
165,136,0.0007,0.0019,100.0,518.67,643.24,1590.35,1416.08,14.62,21.61,552.23,2388.21,9054.68,1.3,47.96,520.26,2388.11,8133.35,8.4903,0.03,395,2388,100.0,38.85,23.2185,1,Resampled
79,152,25.0034,0.6209,60.0,462.54,537.15,1275.45,1052.33,7.05,9.03,175.07,1915.36,8014.63,0.94,37.09,164.16,2028.25,7880.99,10.9253,0.02,309,1915,84.93,14.21,8.5196,1,Resampled
31,317,41.9988,0.84,100.0,445.0,550.32,1370.76,1140.65,3.91,5.72,138.91,2212.76,8373.29,1.02,42.5,129.97,2388.79,8126.29,9.4179,0.02,332,2212,100.0,10.64,6.2205,1,Resampled
99,176,41.9982,0.8404,100.0,445.0,550.32,1357.31,1137.57,3.91,5.72,138.33,2211.62,8313.65,1.02,42.4,130.75,2387.73,8081.38,9.4263,0.02,331,2212,100.0,10.4,6.3778,1,Resampled
146,235,42.0006,0.84,100.0,445.0,550.17,1354.92,1131.27,3.91,5.72,138.18,2212.15,8337.37,1.02,42.03,130.75,2388.18,8101.25,9.3921,0.02,333,2212,100.0,10.41,6.3915,1,Resampled
48,218,0.0005,0.0,100.0,518.67,643.14,1597.47,1417.07,14.62,21.61,552.32,2388.11,9127.82,1.3,47.68,521.04,2388.16,8200.95,8.4872,0.03,394,2388,100.0,38.58,23.2016,1,Resampled
115,203,35.0,0.8414,100.0,449.44,556.52,1368.65,1146.25,5.48,8.0,194.11,2223.2,8370.44,1.02,42.4,182.94,2388.26,8082.76,9.4163,0.02,338,2223,100.0,14.73,8.8385,1,Resampled
20,149,35.0008,0.84,100.0,449.44,556.37,1379.97,1144.09,5.48,8.0,194.87,2222.84,8340.91,1.02,42.61,182.5,2387.95,8056.73,9.4197,0.02,338,2223,100.0,14.55,8.7731,1,Resampled
174,192,35.0066,0.8417,100.0,449.44,556.8,1378.11,1147.39,5.48,8.01,193.43,2224.25,8423.3,1.02,42.3,182.44,2389.4,8134.1,9.422,0.02,337,2223,100.0,14.76,8.8303,1,Resampled
249,177,25.0001,0.62,60.0,462.54,537.23,1267.48,1054.5,7.05,9.03,175.43,1915.74,8039.43,0.94,37.01,164.0,2028.73,7898.3,10.9399,0.02,309,1915,84.93,14.14,8.5802,1,Resampled
39,188,41.9992,0.8418,100.0,445.0,550.45,1353.83,1132.56,3.91,5.72,138.52,2211.79,8323.6,1.02,42.36,130.21,2387.85,8078.03,9.4131,0.02,331,2212,100.0,10.34,6.4001,1,Resampled
104,228,42.0057,0.84,100.0,445.0,549.75,1364.65,1150.5,3.91,5.72,138.05,2212.97,8396.86,1.03,42.79,130.58,2389.15,8143.29,9.4171,0.02,335,2212,100.0,10.57,6.3541,1,Resampled
231,122,42.0078,0.8413,100.0,445.0,550.02,1355.99,1128.44,3.91,5.72,138.78,2211.63,8315.19,1.02,42.23,130.06,2387.75,8075.62,9.413,0.02,331,2212,100.0,10.53,6.3598,1,Resampled
87,141,41.9981,0.842,100.0,445.0,550.16,1354.19,1133.34,3.91,5.72,138.22,2211.91,8331.03,1.02,42.25,130.17,2388.02,8090.92,9.3828,0.02,331,2212,100.0,10.66,6.329,1,Resampled
205,175,42.0015,0.8413,100.0,445.0,550.12,1368.39,1146.44,3.91,5.72,138.03,2211.6,8309.08,1.02,42.6,130.17,2387.64,8072.38,9.4454,0.02,331,2212,100.0,10.46,6.2344,1,Resampled
258,126,42.0005,0.8414,100.0,445.0,550.04,1358.55,1139.82,3.91,5.72,138.08,2211.59,8313.17,1.02,42.65,130.11,2387.66,8076.07,9.4366,0.02,333,2212,100.0,10.34,6.3031,1,Resampled
169,164,42.0033,0.84,100.0,445.0,549.84,1363.59,1136.76,3.91,5.72,138.23,2212.3,8348.12,1.02,42.52,130.78,2388.36,8111.23,9.4376,0.02,333,2212,100.0,10.52,6.2122,1,Resampled
5,130,35.0043,0.84,100.0,449.44,556.24,1367.6,1138.11,5.48,8.0,194.4,2223.55,8380.74,1.02,42.22,182.49,2388.67,8097.68,9.3152,0.02,335,2223,100.0,14.74,8.9278,1,Resampled
225,130,25.0044,0.6203,60.0,462.54,537.27,1265.79,1055.54,7.05,9.03,175.49,1915.45,8019.14,0.94,37.14,163.79,2028.31,7882.94,10.9916,0.02,307,1915,84.93,14.32,8.4797,1,Resampled
171,248,42.0068,0.84,100.0,445.0,550.41,1363.16,1145.4,3.91,5.72,138.49,2213.01,8394.6,1.03,42.58,130.57,2389.18,8147.53,9.3656,0.02,334,2212,100.0,10.44,6.2349,1,Resampled
97,122,24.9997,0.6213,60.0,462.54,537.07,1262.86,1057.99,7.05,9.03,174.59,1915.2,8006.9,0.94,37.04,164.2,2028.15,7867.23,10.9315,0.02,308,1915,84.93,14.17,8.5318,1,Resampled
230,186,42.0022,0.84,100.0,445.0,550.44,1378.13,1142.93,3.91,5.72,138.55,2212.13,8350.79,1.02,42.69,130.08,2388.32,8110.35,9.4738,0.02,334,2212,100.0,10.49,6.2794,1,Resampled
139,164,42.0019,0.84,100.0,445.0,550.14,1354.65,1140.67,3.91,5.72,139.1,2212.42,8353.16,1.02,42.39,130.57,2388.55,8107.26,9.4021,0.02,334,2212,100.0,10.53,6.2415,1,Resampled
230,183,35.0001,0.8419,100.0,449.44,556.27,1367.63,1142.53,5.48,8.0,193.94,2223.35,8375.78,1.02,42.55,182.55,2388.48,8083.97,9.3836,0.02,337,2223,100.0,14.91,8.7909,1,Resampled
144,220,42.0078,0.8419,100.0,445.0,550.45,1364.62,1139.07,3.91,5.71,137.86,2211.86,8335.1,1.02,42.64,130.45,2387.93,8090.66,9.4582,0.02,332,2212,100.0,10.59,6.3312,1,Resampled
2,246,35.0034,0.8403,100.0,449.44,556.41,1371.8,1144.54,5.48,8.0,193.93,2223.3,8375.11,1.02,42.37,182.78,2388.49,8090.33,9.3964,0.02,335,2223,100.0,14.8,8.9253,1,Resampled
249,178,42.0078,0.841,100.0,445.0,550.35,1357.9,1133.75,3.91,5.72,138.23,2212.39,8360.14,1.02,42.21,130.3,2388.56,8119.39,9.3696,0.02,333,2212,100.0,10.55,6.3084,1,Resampled
